,name,pn_bar,tfluid_k,height_m,in_service,type
906,Junction_65234_supply,10.0,359.3562478951201,0.0,True,junction
907,Junction_65234_return,8.0,308.15,0.0,True,junction
908,Junction_65373_supply,10.0,359.3562478951201,0.0,True,junction
909,Junction_65373_return,8.0,308.15,0.0,True,junction
910,Junction_65389_supply,10.0,359.3562478951201,0.0,True,junction
911,Junction_65389_return,8.0,308.15,0.0,True,junction
912,Junction_65528_supply,10.0,359.3562478951201,0.0,True,junction
913,Junction_65528_return,8.0,308.15,0.0,True,junction
914,Junction_65818_supply,10.0,359.3562478951201,0.0,True,junction
915,Junction_65818_return,8.0,308.15,0.0,True,junction
916,Junction_66224_supply,10.0,359.3562478951201,0.0,True,junction
917,Junction_66224_return,8.0,308.15,0.0,True,junction
918,Junction_66675_supply,10.0,359.3562478951201,0.0,True,junction
919,Junction_66675_return,8.0,308.15,0.0,True,junction
920,Junction_67965_supply,10.0,359.3562478951201,0.0,True,junction
921,Junction_67965_return,8.0,308.15,0.0,True,junction
922,Junction_68862_supply,10.0,359.3562478951201,0.0,True,junction
923,Junction_68862_return,8.0,308.15,0.0,True,junction
924,Junction_68937_supply,10.0,359.3562478951201,0.0,True,junction
925,Junction_68937_return,8.0,308.15,0.0,True,junction
926,Junction_68938_supply,10.0,359.3562478951201,0.0,True,junction
927,Junction_68938_return,8.0,308.15,0.0,True,junction
928,Junction_69578_supply,10.0,359.3562478951201,0.0,True,junction
929,Junction_69578_return,8.0,308.15,0.0,True,junction
930,Junction_70718_supply,10.0,359.3562478951201,0.0,True,junction
931,Junction_70718_return,8.0,308.15,0.0,True,junction
932,Junction_71596_supply,10.0,359.3562478951201,0.0,True,junction
933,Junction_71596_return,8.0,308.15,0.0,True,junction
934,Junction_71707_supply,10.0,359.3562478951201,0.0,True,junction
935,Junction_71707_return,8.0,308.15,0.0,True,junction
936,Junction_72630_supply,10.0,359.3562478951201,0.0,True,junction
937,Junction_72630_return,8.0,308.15,0.0,True,junction
938,Junction_73054_supply,10.0,359.3562478951201,0.0,True,junction
939,Junction_73054_return,8.0,308.15,0.0,True,junction
940,Junction_73296_supply,10.0,359.3562478951201,0.0,True,junction
941,Junction_73296_return,8.0,308.15,0.0,True,junction
942,Junction_74257_supply,10.0,359.3562478951201,0.0,True,junction
943,Junction_74257_return,8.0,308.15,0.0,True,junction
944,Junction_74258_supply,10.0,359.3562478951201,0.0,True,junction
945,Junction_74258_return,8.0,308.15,0.0,True,junction
946,Junction_74498_supply,10.0,359.3562478951201,0.0,True,junction
947,Junction_74498_return,8.0,308.15,0.0,True,junction
948,Junction_75386_supply,10.0,359.3562478951201,0.0,True,junction
949,Junction_75386_return,8.0,308.15,0.0,True,junction
950,Junction_75387_supply,10.0,359.3562478951201,0.0,True,junction
951,Junction_75387_return,8.0,308.15,0.0,True,junction
952,Junction_75388_supply,10.0,359.3562478951201,0.0,True,junction
953,Junction_75388_return,8.0,308.15,0.0,True,junction
954,Junction_75752_supply,10.0,359.3562478951201,0.0,True,junction
955,Junction_75752_return,8.0,308.15,0.0,True,junction
956,Junction_75753_supply,10.0,359.3562478951201,0.0,True,junction
957,Junction_75753_return,8.0,308.15,0.0,True,junction
958,Junction_76728_supply,10.0,359.3562478951201,0.0,True,junction
959,Junction_76728_return,8.0,308.15,0.0,True,junction
960,Junction_77288_supply,10.0,359.3562478951201,0.0,True,junction
961,Junction_77288_return,8.0,308.15,0.0,True,junction
962,Junction_84173_supply,10.0,359.3562478951201,0.0,True,junction
963,Junction_84173_return,8.0,308.15,0.0,True,junction
964,Junction_94512_supply,10.0,359.3562478951201,0.0,True,junction
965,Junction_94512_return,8.0,308.15,0.0,True,junction
966,Junction_94517_supply,10.0,359.3562478951201,0.0,True,junction
967,Junction_94517_return,8.0,308.15,0.0,True,junction
968,Junction_94616_supply,10.0,359.3562478951201,0.0,True,junction
969,Junction_94616_return,8.0,308.15,0.0,True,junction
970,Junction_94950_supply,10.0,359.3562478951201,0.0,True,junction
971,Junction_94950_return,8.0,308.15,0.0,True,junction
972,Junction_95084_supply,10.0,359.3562478951201,0.0,True,junction
973,Junction_95084_return,8.0,308.15,0.0,True,junction
974,Junction_95085_supply,10.0,359.3562478951201,0.0,True,junction
975,Junction_95085_return,8.0,308.15,0.0,True,junction
976,Junction_95215_supply,10.0,359.3562478951201,0.0,True,junction
977,Junction_95215_return,8.0,308.15,0.0,True,junction
978,Junction_95216_supply,10.0,359.3562478951201,0.0,True,junction
979,Junction_95216_return,8.0,308.15,0.0,True,junction
980,Junction_95240_supply,10.0,359.3562478951201,0.0,True,junction
981,Junction_95240_return,8.0,308.15,0.0,True,junction
982,Junction_95284_supply,10.0,359.3562478951201,0.0,True,junction
983,Junction_95284_return,8.0,308.15,0.0,True,junction
984,Junction_95285_supply,10.0,359.3562478951201,0.0,True,junction
985,Junction_95285_return,8.0,308.15,0.0,True,junction
986,Junction_95618_supply,10.0,359.3562478951201,0.0,True,junction
987,Junction_95618_return,8.0,308.15,0.0,True,junction
988,Junction_95634_supply,10.0,359.3562478951201,0.0,True,junction
989,Junction_95634_return,8.0,308.15,0.0,True,junction
990,Junction_95940_supply,10.0,359.3562478951201,0.0,True,junction
991,Junction_95940_return,8.0,308.15,0.0,True,junction
992,Junction_96222_supply,10.0,359.3562478951201,0.0,True,junction
993,Junction_96222_return,8.0,308.15,0.0,True,junction
994,Junction_96224_supply,10.0,359.3562478951201,0.0,True,junction
995,Junction_96224_return,8.0,308.15,0.0,True,junction
996,Junction_96454_supply,10.0,359.3562478951201,0.0,True,junction
997,Junction_96454_return,8.0,308.15,0.0,True,junction
998,Junction_96512_supply,10.0,359.3562478951201,0.0,True,junction
999,Junction_96512_return,8.0,308.15,0.0,True,junction
1000,Junction_96514_supply,10.0,359.3562478951201,0.0,True,junction
1001,Junction_96514_return,8.0,308.15,0.0,True,junction
1002,Junction_96577_supply,10.0,359.3562478951201,0.0,True,junction
1003,Junction_96577_return,8.0,308.15,0.0,True,junction
1004,Junction_96634_supply,10.0,359.3562478951201,0.0,True,junction
1005,Junction_96634_return,8.0,308.15,0.0,True,junction
1006,Junction_96810_supply,10.0,359.3562478951201,0.0,True,junction
1007,Junction_96810_return,8.0,308.15,0.0,True,junction
1008,Junction_96845_supply,10.0,359.3562478951201,0.0,True,junction
1009,Junction_96845_return,8.0,308.15,0.0,True,junction
1010,Junction_96849_supply,10.0,359.3562478951201,0.0,True,junction
1011,Junction_96849_return,8.0,308.15,0.0,True,junction
1012,Junction_96958_supply,10.0,359.3562478951201,0.0,True,junction
1013,Junction_96958_return,8.0,308.15,0.0,True,junction
1014,Junction_96962_supply,10.0,359.3562478951201,0.0,True,junction
1015,Junction_96962_return,8.0,308.15,0.0,True,junction
1016,Junction_96963_supply,10.0,359.3562478951201,0.0,True,junction
1017,Junction_96963_return,8.0,308.15,0.0,True,junction
1018,Junction_97159_supply,10.0,359.3562478951201,0.0,True,junction
1019,Junction_97159_return,8.0,308.15,0.0,True,junction
1020,Junction_97180_supply,10.0,359.3562478951201,0.0,True,junction
1021,Junction_97180_return,8.0,308.15,0.0,True,junction
1022,Junction_97373_supply,10.0,359.3562478951201,0.0,True,junction
1023,Junction_97373_return,8.0,308.15,0.0,True,junction
1024,Junction_97575_supply,10.0,359.3562478951201,0.0,True,junction
1025,Junction_97575_return,8.0,308.15,0.0,True,junction
1026,Junction_97749_supply,10.0,359.3562478951201,0.0,True,junction
1027,Junction_97749_return,8.0,308.15,0.0,True,junction
1028,Junction_97751_supply,10.0,359.3562478951201,0.0,True,junction
1029,Junction_97751_return,8.0,308.15,0.0,True,junction
1030,Junction_97753_supply,10.0,359.3562478951201,0.0,True,junction
1031,Junction_97753_return,8.0,308.15,0.0,True,junction
1032,Junction_97767_supply,10.0,359.3562478951201,0.0,True,junction
1033,Junction_97767_return,8.0,308.15,0.0,True,junction
1034,Junction_97770_supply,10.0,359.3562478951201,0.0,True,junction
1035,Junction_97770_return,8.0,308.15,0.0,True,junction
1036,Junction_97775_supply,10.0,359.3562478951201,0.0,True,junction
1037,Junction_97775_return,8.0,308.15,0.0,True,junction
1038,Junction_97934_supply,10.0,359.3562478951201,0.0,True,junction
1039,Junction_97934_return,8.0,308.15,0.0,True,junction
1040,Junction_97937_supply,10.0,359.3562478951201,0.0,True,junction
1041,Junction_97937_return,8.0,308.15,0.0,True,junction
1042,Junction_98040_supply,10.0,359.3562478951201,0.0,True,junction
1043,Junction_98040_return,8.0,308.15,0.0,True,junction
1044,Junction_98224_supply,10.0,359.3562478951201,0.0,True,junction
1045,Junction_98224_return,8.0,308.15,0.0,True,junction
1046,Junction_98243_supply,10.0,359.3562478951201,0.0,True,junction
1047,Junction_98243_return,8.0,308.15,0.0,True,junction
1048,Junction_98397_supply,10.0,359.3562478951201,0.0,True,junction
1049,Junction_98397_return,8.0,308.15,0.0,True,junction
1050,Junction_98465_supply,10.0,359.3562478951201,0.0,True,junction
1051,Junction_98465_return,8.0,308.15,0.0,True,junction
1052,Junction_98673_supply,10.0,359.3562478951201,0.0,True,junction
1053,Junction_98673_return,8.0,308.15,0.0,True,junction
1054,Junction_98710_supply,10.0,359.3562478951201,0.0,True,junction
1055,Junction_98710_return,8.0,308.15,0.0,True,junction
1056,Junction_98717_supply,10.0,359.3562478951201,0.0,True,junction
1057,Junction_98717_return,8.0,308.15,0.0,True,junction
1058,Junction_98719_supply,10.0,359.3562478951201,0.0,True,junction
1059,Junction_98719_return,8.0,308.15,0.0,True,junction
1060,Junction_98720_supply,10.0,359.3562478951201,0.0,True,junction
1061,Junction_98720_return,8.0,308.15,0.0,True,junction
1062,Junction_98722_supply,10.0,359.3562478951201,0.0,True,junction
1063,Junction_98722_return,8.0,308.15,0.0,True,junction
1064,Junction_98723_supply,10.0,359.3562478951201,0.0,True,junction
1065,Junction_98723_return,8.0,308.15,0.0,True,junction
1066,Junction_98724_supply,10.0,359.3562478951201,0.0,True,junction
1067,Junction_98724_return,8.0,308.15,0.0,True,junction
1068,Junction_98830_supply,10.0,359.3562478951201,0.0,True,junction
1069,Junction_98830_return,8.0,308.15,0.0,True,junction
1070,Junction_98841_supply,10.0,359.3562478951201,0.0,True,junction
1071,Junction_98841_return,8.0,308.15,0.0,True,junction
1072,Junction_98849_supply,10.0,359.3562478951201,0.0,True,junction
1073,Junction_98849_return,8.0,308.15,0.0,True,junction
1074,Junction_98860_supply,10.0,359.3562478951201,0.0,True,junction
1075,Junction_98860_return,8.0,308.15,0.0,True,junction
1076,Junction_98867_supply,10.0,359.3562478951201,0.0,True,junction
1077,Junction_98867_return,8.0,308.15,0.0,True,junction
1078,Junction_98869_supply,10.0,359.3562478951201,0.0,True,junction
1079,Junction_98869_return,8.0,308.15,0.0,True,junction
1080,Junction_98873_supply,10.0,359.3562478951201,0.0,True,junction
1081,Junction_98873_return,8.0,308.15,0.0,True,junction
1082,Junction_98874_supply,10.0,359.3562478951201,0.0,True,junction
1083,Junction_98874_return,8.0,308.15,0.0,True,junction
1084,Junction_98878_supply,10.0,359.3562478951201,0.0,True,junction
1085,Junction_98878_return,8.0,308.15,0.0,True,junction
1086,Junction_98882_supply,10.0,359.3562478951201,0.0,True,junction
1087,Junction_98882_return,8.0,308.15,0.0,True,junction
1088,Junction_98907_supply,10.0,359.3562478951201,0.0,True,junction
1089,Junction_98907_return,8.0,308.15,0.0,True,junction
1090,Junction_98909_supply,10.0,359.3562478951201,0.0,True,junction
1091,Junction_98909_return,8.0,308.15,0.0,True,junction
1092,Junction_98922_supply,10.0,359.3562478951201,0.0,True,junction
1093,Junction_98922_return,8.0,308.15,0.0,True,junction
1094,Junction_98926_supply,10.0,359.3562478951201,0.0,True,junction
1095,Junction_98926_return,8.0,308.15,0.0,True,junction
1096,Junction_98936_supply,10.0,359.3562478951201,0.0,True,junction
1097,Junction_98936_return,8.0,308.15,0.0,True,junction
1098,Junction_99006_supply,10.0,359.3562478951201,0.0,True,junction
1099,Junction_99006_return,8.0,308.15,0.0,True,junction
1100,Junction_99010_supply,10.0,359.3562478951201,0.0,True,junction
1101,Junction_99010_return,8.0,308.15,0.0,True,junction
1102,Junction_99018_supply,10.0,359.3562478951201,0.0,True,junction
1103,Junction_99018_return,8.0,308.15,0.0,True,junction
1104,Junction_99019_supply,10.0,359.3562478951201,0.0,True,junction
1105,Junction_99019_return,8.0,308.15,0.0,True,junction
1106,Junction_99032_supply,10.0,359.3562478951201,0.0,True,junction
1107,Junction_99032_return,8.0,308.15,0.0,True,junction
1108,Junction_99048_supply,10.0,359.3562478951201,0.0,True,junction
1109,Junction_99048_return,8.0,308.15,0.0,True,junction
1110,Junction_99052_supply,10.0,359.3562478951201,0.0,True,junction
1111,Junction_99052_return,8.0,308.15,0.0,True,junction
1112,Junction_99053_supply,10.0,359.3562478951201,0.0,True,junction
1113,Junction_99053_return,8.0,308.15,0.0,True,junction
1114,Junction_99073_supply,10.0,359.3562478951201,0.0,True,junction
1115,Junction_99073_return,8.0,308.15,0.0,True,junction
1116,Junction_99075_supply,10.0,359.3562478951201,0.0,True,junction
1117,Junction_99075_return,8.0,308.15,0.0,True,junction
1118,Junction_99080_supply,10.0,359.3562478951201,0.0,True,junction
1119,Junction_99080_return,8.0,308.15,0.0,True,junction
1120,Junction_99083_supply,10.0,359.3562478951201,0.0,True,junction
1121,Junction_99083_return,8.0,308.15,0.0,True,junction
1122,Junction_99088_supply,10.0,359.3562478951201,0.0,True,junction
1123,Junction_99088_return,8.0,308.15,0.0,True,junction
1124,Junction_99089_supply,10.0,359.3562478951201,0.0,True,junction
1125,Junction_99089_return,8.0,308.15,0.0,True,junction
1126,Junction_99094_supply,10.0,359.3562478951201,0.0,True,junction
1127,Junction_99094_return,8.0,308.15,0.0,True,junction
1128,Junction_99110_supply,10.0,359.3562478951201,0.0,True,junction
1129,Junction_99110_return,8.0,308.15,0.0,True,junction
1130,Junction_99111_supply,10.0,359.3562478951201,0.0,True,junction
1131,Junction_99111_return,8.0,308.15,0.0,True,junction
1132,Junction_99114_supply,10.0,359.3562478951201,0.0,True,junction
1133,Junction_99114_return,8.0,308.15,0.0,True,junction
1134,Junction_99115_supply,10.0,359.3562478951201,0.0,True,junction
1135,Junction_99115_return,8.0,308.15,0.0,True,junction
1136,Junction_99121_supply,10.0,359.3562478951201,0.0,True,junction
1137,Junction_99121_return,8.0,308.15,0.0,True,junction
1138,Junction_99130_supply,10.0,359.3562478951201,0.0,True,junction
1139,Junction_99130_return,8.0,308.15,0.0,True,junction
1140,Junction_99133_supply,10.0,359.3562478951201,0.0,True,junction
1141,Junction_99133_return,8.0,308.15,0.0,True,junction
1142,Junction_99182_supply,10.0,359.3562478951201,0.0,True,junction
1143,Junction_99182_return,8.0,308.15,0.0,True,junction
1144,Junction_99226_supply,10.0,359.3562478951201,0.0,True,junction
1145,Junction_99226_return,8.0,308.15,0.0,True,junction
1146,Junction_99237_supply,10.0,359.3562478951201,0.0,True,junction
1147,Junction_99237_return,8.0,308.15,0.0,True,junction
1148,Junction_99277_supply,10.0,359.3562478951201,0.0,True,junction
1149,Junction_99277_return,8.0,308.15,0.0,True,junction
1150,Junction_99278_supply,10.0,359.3562478951201,0.0,True,junction
1151,Junction_99278_return,8.0,308.15,0.0,True,junction
1152,Junction_99304_supply,10.0,359.3562478951201,0.0,True,junction
1153,Junction_99304_return,8.0,308.15,0.0,True,junction
1154,Junction_99319_supply,10.0,359.3562478951201,0.0,True,junction
1155,Junction_99319_return,8.0,308.15,0.0,True,junction
1156,Junction_99321_supply,10.0,359.3562478951201,0.0,True,junction
1157,Junction_99321_return,8.0,308.15,0.0,True,junction
1158,Junction_99326_supply,10.0,359.3562478951201,0.0,True,junction
1159,Junction_99326_return,8.0,308.15,0.0,True,junction
1160,Junction_99330_supply,10.0,359.3562478951201,0.0,True,junction
1161,Junction_99330_return,8.0,308.15,0.0,True,junction
1162,Junction_99350_supply,10.0,359.3562478951201,0.0,True,junction
1163,Junction_99350_return,8.0,308.15,0.0,True,junction
1164,Junction_99360_supply,10.0,359.3562478951201,0.0,True,junction
1165,Junction_99360_return,8.0,308.15,0.0,True,junction
1166,Junction_99364_supply,10.0,359.3562478951201,0.0,True,junction
1167,Junction_99364_return,8.0,308.15,0.0,True,junction
1168,Junction_99368_supply,10.0,359.3562478951201,0.0,True,junction
1169,Junction_99368_return,8.0,308.15,0.0,True,junction
1170,Junction_99375_supply,10.0,359.3562478951201,0.0,True,junction
1171,Junction_99375_return,8.0,308.15,0.0,True,junction
1172,Junction_99376_supply,10.0,359.3562478951201,0.0,True,junction
1173,Junction_99376_return,8.0,308.15,0.0,True,junction
1174,Junction_99395_supply,10.0,359.3562478951201,0.0,True,junction
1175,Junction_99395_return,8.0,308.15,0.0,True,junction
1176,Junction_99438_supply,10.0,359.3562478951201,0.0,True,junction
1177,Junction_99438_return,8.0,308.15,0.0,True,junction
1178,Junction_99461_supply,10.0,359.3562478951201,0.0,True,junction
1179,Junction_99461_return,8.0,308.15,0.0,True,junction
1180,Junction_99462_supply,10.0,359.3562478951201,0.0,True,junction
1181,Junction_99462_return,8.0,308.15,0.0,True,junction
1182,Junction_99463_supply,10.0,359.3562478951201,0.0,True,junction
1183,Junction_99463_return,8.0,308.15,0.0,True,junction
1184,Junction_99466_supply,10.0,359.3562478951201,0.0,True,junction
1185,Junction_99466_return,8.0,308.15,0.0,True,junction
1186,Junction_99479_supply,10.0,359.3562478951201,0.0,True,junction
1187,Junction_99479_return,8.0,308.15,0.0,True,junction
1188,Junction_99485_supply,10.0,359.3562478951201,0.0,True,junction
1189,Junction_99485_return,8.0,308.15,0.0,True,junction
1190,Junction_99513_supply,10.0,359.3562478951201,0.0,True,junction
1191,Junction_99513_return,8.0,308.15,0.0,True,junction
1192,Junction_99515_supply,10.0,359.3562478951201,0.0,True,junction
1193,Junction_99515_return,8.0,308.15,0.0,True,junction
1194,Junction_99517_supply,10.0,359.3562478951201,0.0,True,junction
1195,Junction_99517_return,8.0,308.15,0.0,True,junction
1196,Junction_99525_supply,10.0,359.3562478951201,0.0,True,junction
1197,Junction_99525_return,8.0,308.15,0.0,True,junction
1198,Junction_99526_supply,10.0,359.3562478951201,0.0,True,junction
1199,Junction_99526_return,8.0,308.15,0.0,True,junction
1200,Junction_99534_supply,10.0,359.3562478951201,0.0,True,junction
1201,Junction_99534_return,8.0,308.15,0.0,True,junction
1202,Junction_99536_supply,10.0,359.3562478951201,0.0,True,junction
1203,Junction_99536_return,8.0,308.15,0.0,True,junction
1204,Junction_99539_supply,10.0,359.3562478951201,0.0,True,junction
1205,Junction_99539_return,8.0,308.15,0.0,True,junction
1206,Junction_99540_supply,10.0,359.3562478951201,0.0,True,junction
1207,Junction_99540_return,8.0,308.15,0.0,True,junction
1208,Junction_99593_supply,10.0,359.3562478951201,0.0,True,junction
1209,Junction_99593_return,8.0,308.15,0.0,True,junction
1210,Junction_99626_supply,10.0,359.3562478951201,0.0,True,junction
1211,Junction_99626_return,8.0,308.15,0.0,True,junction
1212,Junction_99630_supply,10.0,359.3562478951201,0.0,True,junction
1213,Junction_99630_return,8.0,308.15,0.0,True,junction
1214,Junction_99631_supply,10.0,359.3562478951201,0.0,True,junction
1215,Junction_99631_return,8.0,308.15,0.0,True,junction
1216,Junction_99634_supply,10.0,359.3562478951201,0.0,True,junction
1217,Junction_99634_return,8.0,308.15,0.0,True,junction
1218,Junction_99651_supply,10.0,359.3562478951201,0.0,True,junction
1219,Junction_99651_return,8.0,308.15,0.0,True,junction
1220,Junction_99671_supply,10.0,359.3562478951201,0.0,True,junction
1221,Junction_99671_return,8.0,308.15,0.0,True,junction
1222,Junction_99690_supply,10.0,359.3562478951201,0.0,True,junction
1223,Junction_99690_return,8.0,308.15,0.0,True,junction
1224,Junction_99693_supply,10.0,359.3562478951201,0.0,True,junction
1225,Junction_99693_return,8.0,308.15,0.0,True,junction
1226,Junction_99702_supply,10.0,359.3562478951201,0.0,True,junction
1227,Junction_99702_return,8.0,308.15,0.0,True,junction
1228,Junction_99703_supply,10.0,359.3562478951201,0.0,True,junction
1229,Junction_99703_return,8.0,308.15,0.0,True,junction
1230,Junction_99723_supply,10.0,359.3562478951201,0.0,True,junction
1231,Junction_99723_return,8.0,308.15,0.0,True,junction
1232,Junction_99755_supply,10.0,359.3562478951201,0.0,True,junction
1233,Junction_99755_return,8.0,308.15,0.0,True,junction
1234,Junction_99756_supply,10.0,359.3562478951201,0.0,True,junction
1235,Junction_99756_return,8.0,308.15,0.0,True,junction
1236,Junction_99760_supply,10.0,359.3562478951201,0.0,True,junction
1237,Junction_99760_return,8.0,308.15,0.0,True,junction
1238,Junction_99781_supply,10.0,359.3562478951201,0.0,True,junction
1239,Junction_99781_return,8.0,308.15,0.0,True,junction
1240,Junction_99783_supply,10.0,359.3562478951201,0.0,True,junction
1241,Junction_99783_return,8.0,308.15,0.0,True,junction
1242,Junction_99816_supply,10.0,359.3562478951201,0.0,True,junction
1243,Junction_99816_return,8.0,308.15,0.0,True,junction
1244,Junction_99826_supply,10.0,359.3562478951201,0.0,True,junction
1245,Junction_99826_return,8.0,308.15,0.0,True,junction
1246,Junction_99828_supply,10.0,359.3562478951201,0.0,True,junction
1247,Junction_99828_return,8.0,308.15,0.0,True,junction
1248,Junction_99830_supply,10.0,359.3562478951201,0.0,True,junction
1249,Junction_99830_return,8.0,308.15,0.0,True,junction
1250,Junction_99869_supply,10.0,359.3562478951201,0.0,True,junction
1251,Junction_99869_return,8.0,308.15,0.0,True,junction
1252,Junction_99870_supply,10.0,359.3562478951201,0.0,True,junction
1253,Junction_99870_return,8.0,308.15,0.0,True,junction
1254,Junction_99872_supply,10.0,359.3562478951201,0.0,True,junction
1255,Junction_99872_return,8.0,308.15,0.0,True,junction
1256,Junction_99874_supply,10.0,359.3562478951201,0.0,True,junction
1257,Junction_99874_return,8.0,308.15,0.0,True,junction
1258,Junction_99876_supply,10.0,359.3562478951201,0.0,True,junction
1259,Junction_99876_return,8.0,308.15,0.0,True,junction
1260,Junction_99880_supply,10.0,359.3562478951201,0.0,True,junction
1261,Junction_99880_return,8.0,308.15,0.0,True,junction
1262,Junction_99884_supply,10.0,359.3562478951201,0.0,True,junction
1263,Junction_99884_return,8.0,308.15,0.0,True,junction
1264,Junction_99889_supply,10.0,359.3562478951201,0.0,True,junction
1265,Junction_99889_return,8.0,308.15,0.0,True,junction
1266,Junction_99890_supply,10.0,359.3562478951201,0.0,True,junction
1267,Junction_99890_return,8.0,308.15,0.0,True,junction
1268,Junction_99974_supply,10.0,359.3562478951201,0.0,True,junction
1269,Junction_99974_return,8.0,308.15,0.0,True,junction
1270,Junction_100018_supply,10.0,359.3562478951201,0.0,True,junction
1271,Junction_100018_return,8.0,308.15,0.0,True,junction
1272,Junction_100035_supply,10.0,359.3562478951201,0.0,True,junction
1273,Junction_100035_return,8.0,308.15,0.0,True,junction
1274,Junction_100050_supply,10.0,359.3562478951201,0.0,True,junction
1275,Junction_100050_return,8.0,308.15,0.0,True,junction
1276,Junction_100086_supply,10.0,359.3562478951201,0.0,True,junction
1277,Junction_100086_return,8.0,308.15,0.0,True,junction
1278,Junction_100094_supply,10.0,359.3562478951201,0.0,True,junction
1279,Junction_100094_return,8.0,308.15,0.0,True,junction
1280,Junction_100097_supply,10.0,359.3562478951201,0.0,True,junction
1281,Junction_100097_return,8.0,308.15,0.0,True,junction
1282,Junction_100110_supply,10.0,359.3562478951201,0.0,True,junction
1283,Junction_100110_return,8.0,308.15,0.0,True,junction
1284,Junction_100121_supply,10.0,359.3562478951201,0.0,True,junction
1285,Junction_100121_return,8.0,308.15,0.0,True,junction
1286,Junction_100224_supply,10.0,359.3562478951201,0.0,True,junction
1287,Junction_100224_return,8.0,308.15,0.0,True,junction
1288,Junction_100225_supply,10.0,359.3562478951201,0.0,True,junction
1289,Junction_100225_return,8.0,308.15,0.0,True,junction
1290,Junction_100228_supply,10.0,359.3562478951201,0.0,True,junction
1291,Junction_100228_return,8.0,308.15,0.0,True,junction
1292,Junction_100239_supply,10.0,359.3562478951201,0.0,True,junction
1293,Junction_100239_return,8.0,308.15,0.0,True,junction
1294,Junction_100245_supply,10.0,359.3562478951201,0.0,True,junction
1295,Junction_100245_return,8.0,308.15,0.0,True,junction
1296,Junction_100246_supply,10.0,359.3562478951201,0.0,True,junction
1297,Junction_100246_return,8.0,308.15,0.0,True,junction
1298,Junction_100266_supply,10.0,359.3562478951201,0.0,True,junction
1299,Junction_100266_return,8.0,308.15,0.0,True,junction
1300,Junction_100272_supply,10.0,359.3562478951201,0.0,True,junction
1301,Junction_100272_return,8.0,308.15,0.0,True,junction
1302,Junction_100274_supply,10.0,359.3562478951201,0.0,True,junction
1303,Junction_100274_return,8.0,308.15,0.0,True,junction
1304,Junction_100277_supply,10.0,359.3562478951201,0.0,True,junction
1305,Junction_100277_return,8.0,308.15,0.0,True,junction
1306,Junction_100287_supply,10.0,359.3562478951201,0.0,True,junction
1307,Junction_100287_return,8.0,308.15,0.0,True,junction
1308,Junction_100290_supply,10.0,359.3562478951201,0.0,True,junction
1309,Junction_100290_return,8.0,308.15,0.0,True,junction
1310,Junction_100292_supply,10.0,359.3562478951201,0.0,True,junction
1311,Junction_100292_return,8.0,308.15,0.0,True,junction
1312,Junction_100294_supply,10.0,359.3562478951201,0.0,True,junction
1313,Junction_100294_return,8.0,308.15,0.0,True,junction
1314,Junction_100296_supply,10.0,359.3562478951201,0.0,True,junction
1315,Junction_100296_return,8.0,308.15,0.0,True,junction
1316,Junction_100298_supply,10.0,359.3562478951201,0.0,True,junction
1317,Junction_100298_return,8.0,308.15,0.0,True,junction
1318,Junction_100300_supply,10.0,359.3562478951201,0.0,True,junction
1319,Junction_100300_return,8.0,308.15,0.0,True,junction
1320,Junction_100305_supply,10.0,359.3562478951201,0.0,True,junction
1321,Junction_100305_return,8.0,308.15,0.0,True,junction
1322,Junction_100318_supply,10.0,359.3562478951201,0.0,True,junction
1323,Junction_100318_return,8.0,308.15,0.0,True,junction
1324,Junction_100332_supply,10.0,359.3562478951201,0.0,True,junction
1325,Junction_100332_return,8.0,308.15,0.0,True,junction
1326,Junction_100336_supply,10.0,359.3562478951201,0.0,True,junction
1327,Junction_100336_return,8.0,308.15,0.0,True,junction
1328,Junction_100337_supply,10.0,359.3562478951201,0.0,True,junction
1329,Junction_100337_return,8.0,308.15,0.0,True,junction
1330,Junction_100357_supply,10.0,359.3562478951201,0.0,True,junction
1331,Junction_100357_return,8.0,308.15,0.0,True,junction
1332,Junction_100359_supply,10.0,359.3562478951201,0.0,True,junction
1333,Junction_100359_return,8.0,308.15,0.0,True,junction
1334,Junction_100368_supply,10.0,359.3562478951201,0.0,True,junction
1335,Junction_100368_return,8.0,308.15,0.0,True,junction
1336,Junction_100381_supply,10.0,359.3562478951201,0.0,True,junction
1337,Junction_100381_return,8.0,308.15,0.0,True,junction
1338,Junction_100388_supply,10.0,359.3562478951201,0.0,True,junction
1339,Junction_100388_return,8.0,308.15,0.0,True,junction
1340,Junction_100420_supply,10.0,359.3562478951201,0.0,True,junction
1341,Junction_100420_return,8.0,308.15,0.0,True,junction
1342,Junction_100440_supply,10.0,359.3562478951201,0.0,True,junction
1343,Junction_100440_return,8.0,308.15,0.0,True,junction
1344,Junction_101660_supply,10.0,359.3562478951201,0.0,True,junction
1345,Junction_101660_return,8.0,308.15,0.0,True,junction
1346,Junction_101919_supply,10.0,359.3562478951201,0.0,True,junction
1347,Junction_101919_return,8.0,308.15,0.0,True,junction
1348,Junction_102036_supply,10.0,359.3562478951201,0.0,True,junction
1349,Junction_102036_return,8.0,308.15,0.0,True,junction
1350,Junction_102277_supply,10.0,359.3562478951201,0.0,True,junction
1351,Junction_102277_return,8.0,308.15,0.0,True,junction
